Brand Name,Brand Image Name,Category,Product Name,Description,Price,Product Image Name,Product Code
Greyland Chemical,Greyland Chemical Logo,Specialised Chemical Products,Greyland Cocentrated Traffic Film Remover 20L,"Safely and effectively removes dirt from vehicle bodywork.

Always wear protective gloves, goggles and clothing. Dilute 1 part with 100 parts water depending on the degree of soiling. Spray at low pressure onto vehicle, DO NOT allow product to dry onto surface as this may cause streaking or staining.  Remove debris with clean water sprayed at high pressure ensuring that the surface is thoroughly rinsed.",NO STOCK,Greyland Cocentrated Traffic Film Remover 20L,
Greyland Chemical,Greyland Chemical Logo,Maximum Range,Lemon- Maximum Citrus Floor Gel,Lemon- Maximum Citrus Floor Gel,9.24,Lemon- Maximum Citrus Floor Gel,GL26
Taski ,Taski Logo,Taski Aero Vacuum Range,Taski Aero 15,"The “All-in-One” feature combination with highest efficiency and ultra-low noise

The TASKI AERO high-efficiency vacuum cleaner uses state-of-the-art technology and has a super-efficient motor. And, with the patented whisper technology, the vacuum cleaner works ultra-silently. The new range consists of four streamlined and agile models which satisfy the rigorous requirements of frequent professional cleaning at any time, and in any environment.",185.6,Taski Aero 15 ,JD75242
Taski ,Taski Logo,Taski Aero Vacuum Range,Taski Aero 8,"The TASKI AERO 8 high-efficiency vacuum cleaner uses state-of-the art technology and has a super-efficient motor. With the patented TASKI whisper technology, the vacuum cleaner works ultra-silently. 
Compact and robust TASKI design. Sustainable high-efficiency concept. Ultra-silent TASKI whisper technology.
Designed and tested according to operational best practice.",165.22,Taski Aero 8 ,JD7524255
Taski ,Taski Logo,TASKI Swingo Scrubber Driers Range,TASKI swingo 455E,"Small electric 17"" (430mm) scrubber drier

Truly versatile for use in all types of small or congested hard floor areas such as retail stores, kitchens, schools, and hospitals
Intuitive controls and yellow maintenance points, operator training and maintenance time is reduced to a minimum
Very robust and durable and engineered to withstand the toughest cleaning tasks
Great working width and increased tank volume
The use of high-tech material and long life components, enhance the machine’s uptime, while reducing service and repair costs to a minimum","3,563",TASKI swingo 455E,JD0751
Taski ,Taski Logo,TASKI Swingo Scrubber Driers Range,TASKI swingo 755E,"Medium 17"" (430mm) 40 litre electric scrubber drier 

Unbeatable cleaning performance due to the patented brush design which follows the floor profile and delivers nearly even pressure allocation along the full working width
All components needing frequent maintenance are colour-coded yellow and can be removed easily without tools
Larger tank capacity results in less fill stops and therefore increases productivity
Dashboard is self-explanatory and displays all relevant information allowing for trouble-free operation and minimum operator training",NO STOCK,TASKI swingo 755E,
Taski ,Taski Logo,TASKI Swingo Scrubber Driers Range,TASKI swingo 955 Power BMS,"Medium 22"" (55cm) auto scrubber drier BMS 

Perfectly combines agility, high performance. The 22-inch (55-cm) twin brush unit allows very efficient cleaning of floors and close along walls, leading to great performance. The 11-gallon (40-l) tank volume and the patented Intelliflow system radically increase performance and reduce time-consuming tank filling stops during the cleaning operation
Simple to use and easy maintenance. All components needing frequent maintenance are colour- coded in yellow and can be removed easily without tools. The dashboard is self-explanatory and displays all relevant information. These features allow trouble-free operation and require minimum operator training
Excellent cleaning and drying results. The machine’s patented brush follows the floor profile and delivers nearly even pressure allocation along the full working width, which leads to excellent soil removal. The new, patented V-shaped squeegee enables excellent water pick-up on the floor",NO STOCK,TASKI swingo 955 Power BMS,
Taski ,Taski Logo,TASKI Swingo Scrubber Driers Range,TASKI swingo 1650B/ 1850 BMS,"Large 26"" (660mm) 85 litre battery scrubber drier with BMS battery technology

23 gallon (85 litre) tank and the highly efficient IntelliFlow system reduce water consumption by up to 40 percent
Excellent ergonomics and simple, intuitive controls assist in reducing operator fatigue and minimise training
Brushes perfectly follow the floor profile, delivering ideal soil removal
Clean up to 27,000 ft2 (2,500 m2) without time-consuming tank filling stops
The W-shaped squeegee delivers a best-in-class drying result",NO STOCK,TASKI swingo 1650B/ 1850 BMS,
Taski ,Taski Logo,TASKI Swingo Scrubber Driers Range,TASKI swingo XP-R,"Round disc cleaning for customers requiring intensive heavy duty cleaning

The new generation of TASKI swingo XP machines delivers the comfort of stand-on cleaning with unmatched visibility around the machine.
The battery operated scrubber driers perform with unsurpassed agility offering he manoeuvrability of a much smaller machine and unbeatable cleaning performance",NO STOCK,TASKI swingo XP-R,
Taski ,Taski Logo,TASKI Swingo Scrubber Driers Range,TASKI swingo 2100µicro BMS,"Micro ride-on 22"" (560mm) 75lt battery scubber drier for use with BMS battery technology

The new TASKI swingo 2100μicro represents an evolution in micro ride on scrubber driers
The TASKI swingo 2100μicro combines compact design with an unchallenged performance and high flexibility for operations beyond traditional boundaries
Unrivalled performance, advanced patented offset cleaning design, intelligent total solutions",NO STOCK,TASKI swingo 2100µicro BMS,
Taski ,Taski Logo,TASKI Swingo Scrubber Driers Range,TASKI swingo 2500B XFC,"Large 28"" (710mm) ride-on battery scrubber drier for use with XFC battery technology 

Unbeatable cleaning performance due to a patented all-wheel steering system delivering new standards in manoeuvrability
Easily exchangeable brushes and squeegee blades allow simple maintenance and ensures the machine can be easily prepared for use at any time
Fewer mechanical parts and robust construction makes this machine very reliable
Great in narrow and congested areas as the innovative squeegee concept ensures a 100% edge-to-edge water pick-up even in curves and while turning
Extremely low noise level, comparable to noise level of a vacuum cleaner, allows for day cleaning",NO STOCK,TASKI swingo 2500B XFC,
Taski ,Taski Logo,TASKI Swingo Scrubber Driers Range,TASKI swingo 4000B,"Large 34"" *860mm) 200 litre ride-on battery scrubber drier 

Patented IntelliFlow system ensures always the right amount of cleaning solution on the floor and leads to significant water savings
Ergonomic design with low entrance, adjustable seat, high seatback, good overview and new accelerator pedal allows safe and cramping free operation
New and patented W-shaped squeegee follows the floor profile and allows perfect water pick-up in curves, while turning and even on difficult floors such as tiles with deep grout
Unbeatable effectiveness through excellent cleaning and perfect drying results",NO STOCK,TASKI swingo 4000B,
Taski ,Taski Logo,TASKI Swingo Scrubber Driers Range,TASKI swingo 5000B,"Large 40"" (1010mm) 200 litre ride-on battery scrubber drier 

Unmatched productivity, as the patented IntelliFlow system ensures always the right amount of cleaning solution on the floor and leads to significant water savings
Ergonomic design with a low entrance, an adjustable seat, high seatback, and new accelerator pedal allows a safe and cramping free operation.
New and patented W-shaped squeegee follows the floor profile and allows perfect water pick-up in curves, while turning and even on difficult floors such as tiles with deep grouts, uneven or structured floors
Large 200 litre tank and a high cleaning speed of 7.5Km/h radically increase productivity and reduce the number of time-consuming tank refilling stops
Good overview from the seat and an excellent squeegee deflection allow the operator to easily clean close along walls and around obstacles",NO STOCK,TASKI swingo 5000B,
Taski ,Taski Logo,TASKI Ensign Range,TASKI ensign evo,"Professional and ultra efficient mains powered upright vacuum cleaners 

Highly efficient
Compliant to EU Directives
Designed to be ultra reliable
Versatility and convenience",NO STOCK,TASKI ensign evo,
Taski ,Taski Logo,TASKI Ensign Range,TASKI ensign stealth 1 & 2,"Compact single motor upright vacuum 

Powerful and efficient
Powerful vacuum motor provides highly efficient performance
Excellent air quality through S-Class filtration including a three layer filter bag and double size electrostatic exhaust filter
Stealth 1 has 31cm head, Stealth 2 has 35cm head
Automatic height adjustment for ergonomic cleaning",NO STOCK,TASKI ensign stealth 1 & 2,
Taski ,Taski Logo,TASKI Ensign Range,TASKI ensign 360 & 460,"Large double motor upright vacuum 

Powerful twin motor vacuum motor provides highly efficient performance
Reliable as electronic cut off and brush speed control prevents overloading and prolongs motor life
360 plus has 35cm head, 460 plus has 45cm head",NO STOCK,TASKI ensign 360 & 460,
Taski ,Taski Logo,TASKI Ensign Range,TASKI ensign SM 1 & 2,"Compact single motor upright vacuum 

Powerful vacuum motor provides highly efficient performance
Excellent air quality through S-Class filtration including a three layer filter bag and double size electrostatic exhaust filter
SM1 has 31cm head, SM2 has 37cm head",NO STOCK,TASKI ensign SM 1 & 2,
Vileda,Vileda Logo,Vileda Gloves,Vileda Multi-Purpose Gloves,Vileda Multi-Purpose Gloves,1.02,Vileda Multi-Purpose Gloves,VI0005
MP Hygiene Products,MP Hygiene Logo,Evadis Range,Centrepull Rolls,"Designation	Colour	No of Ply	No of Sheets
Centrepull Rolls	White	2	200",?,Centrepull Rolls,
MP Hygiene Products,MP Hygiene Logo,Evadis Range,Hand Towel Roll,"Designation 	Colour 	No of Ply	No per case 
Hand Towel Roll 	White	2	6",?,Hand Towel Roll,
MP Hygiene Products,MP Hygiene Logo,Evadis Range,Z FOLDED HAND TOWELS,"Designation	Colour 	No of Ply	No of Sheets
Z Folded Hand Towels 	White	2	150",21.61,Z FOLDED HAND TOWELS,MPH16
MP Hygiene Products,MP Hygiene Logo,Evadis Range,Mini Jumbo Toilet Paper,"Designation 	Colour	No of Ply	Rolls per case
Mini Jumbo Toilet Paper 	White	2	12",11.17,Mini Jumbo Toilet Paper ,SCA60
MP Hygiene Products,MP Hygiene Logo,Evadis Range,Maxi Jumbo Toilet Roll,"Designation	Colour	No of Ply	Rolls per case
Maxi Jumbo Toilet Roll	White	2	6",?,Maxi Jumbo Toilet Roll,
